Date,Quarter,Action,Top,Left,Result,Player,Distance (ft)
Oct 18,1,Made 3-pointer from 24 ft,102,9,make,Jayson Tatum,24.0
Oct 18,1,Made 2-pointer from 0 ft,48,238,make,Jayson Tatum,0.0
Oct 18,1,Missed 3-pointer from 26 ft,271,101,miss,Jayson Tatum,26.0
Oct 18,2,Missed 2-pointer from 22 ft,213,96,miss,Jayson Tatum,22.0
Oct 18,2,Made 2-pointer from 11 ft,158,213,make,Jayson Tatum,11.0
Oct 18,2,Missed 3-pointer from 26 ft,263,87,miss,Jayson Tatum,26.0
Oct 18,2,Missed 3-pointer from 26 ft,249,403,miss,Jayson Tatum,26.0
Oct 18,2,Made 2-pointer from 1 ft,61,237,make,Jayson Tatum,1.0
Oct 18,2,Made 2-pointer from 1 ft,58,237,make,Jayson Tatum,1.0
Oct 18,3,Missed 2-pointer from 7 ft,120,258,miss,Jayson Tatum,7.0
Oct 18,3,Made 2-pointer from 13 ft,74,116,make,Jayson Tatum,13.0
Oct 18,3,Made 2-pointer from 18 ft,184,367,make,Jayson Tatum,18.0
Oct 18,3,Made 2-pointer from 3 ft,84,249,make,Jayson Tatum,3.0
Oct 18,3,Made 2-pointer from 18 ft,115,75,make,Jayson Tatum,18.0
Oct 18,3,Made 2-pointer from 3 ft,79,247,make,Jayson Tatum,3.0
Oct 18,3,Made 3-pointer from 26 ft,295,343,make,Jayson Tatum,26.0
Oct 18,3,Made 2-pointer from 18 ft,174,103,make,Jayson Tatum,18.0
Oct 18,3,Missed 3-pointer from 25 ft,123,3,miss,Jayson Tatum,25.0
Oct 18,4,Missed 3-pointer from 25 ft,233,411,miss,Jayson Tatum,25.0
Oct 18,4,Made 2-pointer from 3 ft,77,257,make,Jayson Tatum,3.0
Oct 21,1,Missed 2-pointer from 3 ft,71,222,miss,Jayson Tatum,3.0
Oct 21,1,Missed 3-pointer from 27 ft,263,76,miss,Jayson Tatum,27.0
Oct 21,1,Made 2-pointer from 1 ft,64,232,make,Jayson Tatum,1.0
Oct 21,1,Missed 3-pointer from 26 ft,294,345,miss,Jayson Tatum,26.0
Oct 21,2,Missed 2-pointer from 2 ft,61,261,miss,Jayson Tatum,2.0
Oct 21,2,Made 3-pointer from 26 ft,314,243,make,Jayson Tatum,26.0
Oct 21,2,Missed 3-pointer from 25 ft,216,49,miss,Jayson Tatum,25.0
Oct 21,2,Made 2-pointer from 3 ft,66,213,make,Jayson Tatum,3.0
Oct 21,2,Made 2-pointer from 1 ft,62,242,make,Jayson Tatum,1.0
Oct 21,2,Missed 2-pointer from 19 ft,93,57,miss,Jayson Tatum,19.0
Oct 21,3,Missed 2-pointer from 12 ft,158,189,miss,Jayson Tatum,12.0
Oct 21,3,Made 2-pointer from 2 ft,66,223,make,Jayson Tatum,2.0
Oct 21,3,Made 2-pointer from 5 ft,88,273,make,Jayson Tatum,5.0
Oct 21,3,Made 3-pointer from 27 ft,275,92,make,Jayson Tatum,27.0
Oct 21,3,Missed 3-pointer from 23 ft,53,469,miss,Jayson Tatum,23.0
Oct 21,3,Made 2-pointer from 2 ft,62,258,make,Jayson Tatum,2.0
Oct 21,3,Missed 3-pointer from 26 ft,304,168,miss,Jayson Tatum,26.0
Oct 21,4,Missed 2-pointer from 13 ft,163,178,miss,Jayson Tatum,13.0
Oct 21,4,Missed 2-pointer from 2 ft,74,231,miss,Jayson Tatum,2.0
Oct 21,4,Made 2-pointer from 1 ft,63,237,make,Jayson Tatum,1.0
Oct 21,4,Made 2-pointer from 3 ft,84,233,make,Jayson Tatum,3.0
Oct 21,4,Missed 2-pointer from 5 ft,100,240,miss,Jayson Tatum,5.0
Oct 22,1,Made 2-pointer from 21 ft,263,237,make,Jayson Tatum,21.0
Oct 22,1,Missed 3-pointer from 26 ft,171,468,miss,Jayson Tatum,26.0
Oct 22,1,Made 2-pointer from 1 ft,59,242,make,Jayson Tatum,1.0
Oct 22,1,Made 3-pointer from 25 ft,184,31,make,Jayson Tatum,25.0
Oct 22,1,Made 2-pointer from 2 ft,61,258,make,Jayson Tatum,2.0
Oct 22,1,Made 3-pointer from 26 ft,273,368,make,Jayson Tatum,26.0
Oct 22,1,Made 2-pointer from 2 ft,72,229,make,Jayson Tatum,2.0
Oct 22,1,Missed 3-pointer from 25 ft,298,294,miss,Jayson Tatum,25.0
Oct 22,2,Made 3-pointer from 26 ft,287,119,make,Jayson Tatum,26.0
Oct 22,2,Made 2-pointer from 12 ft,173,233,make,Jayson Tatum,12.0
Oct 22,3,Made 2-pointer from 10 ft,97,154,make,Jayson Tatum,10.0
Oct 22,3,Made 2-pointer from 5 ft,67,192,make,Jayson Tatum,5.0
Oct 22,3,Made 2-pointer from 2 ft,64,228,make,Jayson Tatum,2.0
Oct 22,3,Made 2-pointer from 1 ft,54,231,make,Jayson Tatum,1.0
Oct 22,3,Missed 2-pointer from 3 ft,80,249,miss,Jayson Tatum,3.0
Oct 22,3,Missed 3-pointer from 25 ft,299,187,miss,Jayson Tatum,25.0
Oct 22,3,Missed 3-pointer from 26 ft,311,267,miss,Jayson Tatum,26.0
Oct 22,4,Missed 3-pointer from 27 ft,298,137,miss,Jayson Tatum,27.0
Oct 22,4,Missed 3-pointer from 26 ft,297,161,miss,Jayson Tatum,26.0
Oct 22,4,Made 2-pointer from 12 ft,157,293,make,Jayson Tatum,12.0
Oct 22,4,Made 3-pointer from 26 ft,308,285,make,Jayson Tatum,26.0
Oct 24,1,Made 2-pointer from 3 ft,75,258,make,Jayson Tatum,3.0
Oct 24,1,Made 2-pointer from 1 ft,64,243,make,Jayson Tatum,1.0
Oct 24,1,Missed 2-pointer from 16 ft,130,380,miss,Jayson Tatum,16.0
Oct 24,1,Made 2-pointer from 2 ft,64,250,make,Jayson Tatum,2.0
Oct 24,1,Made 3-pointer from 24 ft,266,357,make,Jayson Tatum,24.0
Oct 24,1,Made 3-pointer from 25 ft,261,98,make,Jayson Tatum,25.0
Oct 24,2,Missed 3-pointer from 26 ft,287,351,miss,Jayson Tatum,26.0
Oct 24,2,Missed 2-pointer from 17 ft,56,70,miss,Jayson Tatum,17.0
Oct 24,2,Missed 3-pointer from 27 ft,318,268,miss,Jayson Tatum,27.0
Oct 24,2,Missed 2-pointer from 1 ft,61,248,miss,Jayson Tatum,1.0
Oct 24,2,Missed 3-pointer from 25 ft,141,472,miss,Jayson Tatum,25.0
Oct 24,3,Missed 2-pointer from 2 ft,74,232,miss,Jayson Tatum,2.0
Oct 24,3,Made 3-pointer from 26 ft,300,334,make,Jayson Tatum,26.0
Oct 24,3,Missed 2-pointer from 7 ft,105,288,miss,Jayson Tatum,7.0
Oct 24,3,Made 3-pointer from 27 ft,321,254,make,Jayson Tatum,27.0
Oct 24,4,Missed 3-pointer from 24 ft,264,363,miss,Jayson Tatum,24.0
Oct 24,4,Made 2-pointer from 2 ft,77,240,make,Jayson Tatum,2.0
Oct 24,4,Missed 2-pointer from 2 ft,74,242,miss,Jayson Tatum,2.0
Oct 28,1,Made 2-pointer from 21 ft,117,44,make,Jayson Tatum,21.0
Oct 28,1,Made 2-pointer from 3 ft,58,215,make,Jayson Tatum,3.0
Oct 28,1,Missed 3-pointer from 26 ft,273,374,miss,Jayson Tatum,26.0
Oct 28,1,Made 3-pointer from 25 ft,231,417,make,Jayson Tatum,25.0
Oct 28,2,Missed 3-pointer from 27 ft,316,281,miss,Jayson Tatum,27.0
Oct 28,2,Made 2-pointer from 2 ft,69,233,make,Jayson Tatum,2.0
Oct 28,2,Made 2-pointer from 2 ft,63,258,make,Jayson Tatum,2.0
Oct 28,2,Made 3-pointer from 24 ft,82,473,make,Jayson Tatum,24.0
Oct 28,2,Made 3-pointer from 25 ft,285,142,make,Jayson Tatum,25.0
Oct 28,3,Made 2-pointer from 3 ft,82,253,make,Jayson Tatum,3.0
Oct 28,3,Made 2-pointer from 19 ft,220,333,make,Jayson Tatum,19.0
Oct 28,3,Missed 2-pointer from 4 ft,87,268,miss,Jayson Tatum,4.0
Oct 28,3,Missed 2-pointer from 17 ft,86,72,miss,Jayson Tatum,17.0
Oct 28,3,Made 2-pointer from 3 ft,72,214,make,Jayson Tatum,3.0
Oct 28,4,Missed 3-pointer from 27 ft,300,340,miss,Jayson Tatum,27.0
Oct 28,4,Missed 2-pointer from 10 ft,146,268,miss,Jayson Tatum,10.0
Oct 28,4,Missed 2-pointer from 19 ft,177,384,miss,Jayson Tatum,19.0
Oct 28,1,Made 2-pointer from 4 ft,90,238,make,Jayson Tatum,4.0
Oct 28,1,Missed 3-pointer from 27 ft,298,117,miss,Jayson Tatum,27.0
Oct 30,1,Made 3-pointer from 25 ft,276,345,make,Jayson Tatum,25.0
Oct 30,1,Made 3-pointer from 25 ft,273,115,make,Jayson Tatum,25.0
Oct 30,1,Made 3-pointer from 23 ft,82,7,make,Jayson Tatum,23.0
Oct 30,1,Missed 3-pointer from 24 ft,243,393,miss,Jayson Tatum,24.0
Oct 30,1,Made 2-pointer from 3 ft,63,273,make,Jayson Tatum,3.0
Oct 30,1,Missed 3-pointer from 26 ft,272,379,miss,Jayson Tatum,26.0
Oct 30,2,Missed 3-pointer from 26 ft,252,80,miss,Jayson Tatum,26.0
Oct 30,2,Missed 2-pointer from 6 ft,71,302,miss,Jayson Tatum,6.0
Oct 30,2,Made 2-pointer from 2 ft,58,226,make,Jayson Tatum,2.0
Oct 30,2,Made 3-pointer from 26 ft,299,161,make,Jayson Tatum,26.0
Oct 30,2,Missed 3-pointer from 26 ft,310,254,miss,Jayson Tatum,26.0
Oct 30,2,Missed 3-pointer from 27 ft,262,70,miss,Jayson Tatum,27.0
Oct 30,3,Made 3-pointer from 27 ft,293,113,make,Jayson Tatum,27.0
Oct 30,3,Missed 2-pointer from 7 ft,92,303,miss,Jayson Tatum,7.0
Oct 30,4,Made 2-pointer from 5 ft,88,212,make,Jayson Tatum,5.0
Nov 2,1,Missed 2-pointer from 9 ft,108,316,miss,Jayson Tatum,9.0
Nov 2,1,Missed 3-pointer from 26 ft,197,19,miss,Jayson Tatum,26.0
Nov 2,1,Missed 2-pointer from 2 ft,70,228,miss,Jayson Tatum,2.0
Nov 2,2,Missed 2-pointer from 5 ft,92,202,miss,Jayson Tatum,5.0
Nov 2,2,Made 2-pointer from 0 ft,53,240,make,Jayson Tatum,0.0
Nov 2,2,Missed 3-pointer from 26 ft,298,165,miss,Jayson Tatum,26.0
Nov 2,2,Made 3-pointer from 27 ft,297,363,make,Jayson Tatum,27.0
Nov 2,2,Made 2-pointer from 3 ft,77,232,make,Jayson Tatum,3.0
Nov 2,2,Missed 3-pointer from 26 ft,180,467,miss,Jayson Tatum,26.0
Nov 2,3,Missed 2-pointer from 13 ft,104,363,miss,Jayson Tatum,13.0
Nov 2,3,Missed 2-pointer from 0 ft,53,240,miss,Jayson Tatum,0.0
Nov 2,3,Missed 3-pointer from 28 ft,315,152,miss,Jayson Tatum,28.0
Nov 2,3,Made 3-pointer from 27 ft,238,433,make,Jayson Tatum,27.0
Nov 2,3,Missed 3-pointer from 27 ft,240,430,miss,Jayson Tatum,27.0
Nov 2,4,Made 2-pointer from 16 ft,216,247,make,Jayson Tatum,16.0
Nov 2,4,Made 2-pointer from 1 ft,64,244,make,Jayson Tatum,1.0
Nov 2,4,Made 2-pointer from 2 ft,68,234,make,Jayson Tatum,2.0
Nov 2,1,Missed 3-pointer from 26 ft,315,211,miss,Jayson Tatum,26.0
Nov 2,1,Missed 2-pointer from 10 ft,69,138,miss,Jayson Tatum,10.0
Nov 2,1,Missed 3-pointer from 29 ft,256,38,miss,Jayson Tatum,29.0
Nov 2,1,Made 2-pointer from 1 ft,53,247,make,Jayson Tatum,1.0
Nov 4,1,Made 2-pointer from 3 ft,79,246,make,Jayson Tatum,3.0
Nov 4,1,Missed 2-pointer from 11 ft,93,140,miss,Jayson Tatum,11.0
Nov 4,1,Missed 2-pointer from 15 ft,103,382,miss,Jayson Tatum,15.0
Nov 4,1,Made 2-pointer from 3 ft,80,252,make,Jayson Tatum,3.0
Nov 4,1,Made 3-pointer from 24 ft,126,473,make,Jayson Tatum,24.0
Nov 4,1,Missed 2-pointer from 8 ft,123,280,miss,Jayson Tatum,8.0
Nov 4,1,Missed 3-pointer from 25 ft,261,374,miss,Jayson Tatum,25.0
Nov 4,2,Missed 3-pointer from 28 ft,303,123,miss,Jayson Tatum,28.0
Nov 4,2,Made 3-pointer from 27 ft,267,72,make,Jayson Tatum,27.0
Nov 4,2,Missed 2-pointer from 3 ft,75,214,miss,Jayson Tatum,3.0
Nov 4,2,Missed 3-pointer from 27 ft,323,278,miss,Jayson Tatum,27.0
Nov 4,2,Missed 2-pointer from 10 ft,141,280,miss,Jayson Tatum,10.0
Nov 4,2,Missed 2-pointer from 4 ft,89,261,miss,Jayson Tatum,4.0
Nov 4,3,Made 2-pointer from 4 ft,67,273,make,Jayson Tatum,4.0
Nov 4,3,Missed 3-pointer from 30 ft,340,150,miss,Jayson Tatum,30.0
Nov 4,3,Missed 3-pointer from 24 ft,110,9,miss,Jayson Tatum,24.0
Nov 4,4,Made 2-pointer from 8 ft,82,318,make,Jayson Tatum,8.0
Nov 4,4,Missed 3-pointer from 25 ft,303,283,miss,Jayson Tatum,25.0
Nov 4,4,Missed 3-pointer from 25 ft,302,192,miss,Jayson Tatum,25.0
Nov 4,4,Missed 2-pointer from 15 ft,184,177,miss,Jayson Tatum,15.0
Nov 4,4,Made 3-pointer from 27 ft,312,174,make,Jayson Tatum,27.0
Nov 4,4,Made 2-pointer from 17 ft,180,352,make,Jayson Tatum,17.0
Nov 4,4,Missed 2-pointer from 17 ft,174,125,miss,Jayson Tatum,17.0
Nov 5,1,Made 3-pointer from 25 ft,289,158,make,Jayson Tatum,25.0
Nov 5,1,Made 3-pointer from 25 ft,284,144,make,Jayson Tatum,25.0
Nov 5,1,Missed 3-pointer from 26 ft,290,339,miss,Jayson Tatum,26.0
Nov 5,1,Missed 3-pointer from 23 ft,53,6,miss,Jayson Tatum,23.0
Nov 5,2,Missed 3-pointer from 25 ft,272,111,miss,Jayson Tatum,25.0
Nov 5,3,Missed 3-pointer from 25 ft,233,67,miss,Jayson Tatum,25.0
Nov 5,3,Made 3-pointer from 23 ft,71,10,make,Jayson Tatum,23.0
Nov 5,3,Missed 3-pointer from 23 ft,83,9,miss,Jayson Tatum,23.0
Nov 5,4,Made 2-pointer from 16 ft,158,358,make,Jayson Tatum,16.0
Nov 5,4,Made 3-pointer from 26 ft,243,59,make,Jayson Tatum,26.0
Nov 5,4,Missed 3-pointer from 25 ft,305,213,miss,Jayson Tatum,25.0
Nov 5,4,Made 3-pointer from 25 ft,218,48,make,Jayson Tatum,25.0
Nov 5,4,Made 3-pointer from 26 ft,295,145,make,Jayson Tatum,26.0
Nov 5,4,Missed 2-pointer from 5 ft,104,257,miss,Jayson Tatum,5.0
Nov 5,4,Made 2-pointer from 2 ft,53,219,make,Jayson Tatum,2.0
Nov 5,4,Missed 2-pointer from 8 ft,126,210,miss,Jayson Tatum,8.0
Nov 5,4,Missed 3-pointer from 28 ft,274,405,miss,Jayson Tatum,28.0
Nov 7,1,Missed 3-pointer from 26 ft,289,353,miss,Jayson Tatum,26.0
Nov 7,1,Missed 3-pointer from 26 ft,283,130,miss,Jayson Tatum,26.0
Nov 7,1,Made 2-pointer from 0 ft,57,242,make,Jayson Tatum,0.0
Nov 7,1,Made 2-pointer from 0 ft,52,236,make,Jayson Tatum,0.0
Nov 7,1,Missed 3-pointer from 26 ft,292,129,miss,Jayson Tatum,26.0
Nov 7,1,Missed 3-pointer from 26 ft,269,104,miss,Jayson Tatum,26.0
Nov 7,2,Made 3-pointer from 26 ft,278,108,make,Jayson Tatum,26.0
Nov 7,2,Made 2-pointer from 2 ft,66,258,make,Jayson Tatum,2.0
Nov 7,2,Missed 3-pointer from 26 ft,298,331,miss,Jayson Tatum,26.0
Nov 7,2,Made 3-pointer from 26 ft,252,75,make,Jayson Tatum,26.0
Nov 7,2,Made 2-pointer from 1 ft,51,229,make,Jayson Tatum,1.0
Nov 7,2,Missed 2-pointer from 8 ft,123,208,miss,Jayson Tatum,8.0
Nov 7,2,Made 2-pointer from 1 ft,51,232,make,Jayson Tatum,1.0
Nov 7,2,Made 2-pointer from 1 ft,64,240,make,Jayson Tatum,1.0
Nov 7,2,Missed 3-pointer from 28 ft,307,134,miss,Jayson Tatum,28.0
Nov 7,2,Missed 3-pointer from 27 ft,282,102,miss,Jayson Tatum,27.0
Nov 7,3,Missed 2-pointer from 19 ft,97,428,miss,Jayson Tatum,19.0
Nov 7,3,Missed 3-pointer from 26 ft,297,157,miss,Jayson Tatum,26.0
Nov 7,3,Made 2-pointer from 8 ft,108,300,make,Jayson Tatum,8.0
Nov 7,4,Missed 2-pointer from 0 ft,52,238,miss,Jayson Tatum,0.0
Nov 7,4,Made 3-pointer from 26 ft,307,192,make,Jayson Tatum,26.0
Nov 7,4,Missed 2-pointer from 12 ft,110,137,miss,Jayson Tatum,12.0
Nov 7,4,Made 2-pointer from 12 ft,156,300,make,Jayson Tatum,12.0
Nov 7,4,Made 2-pointer from 0 ft,56,240,make,Jayson Tatum,0.0
Nov 7,4,Missed 2-pointer from 21 ft,238,340,miss,Jayson Tatum,21.0
Nov 9,1,Made 2-pointer from 2 ft,61,260,make,Jayson Tatum,2.0
Nov 9,1,Made 3-pointer from 25 ft,262,375,make,Jayson Tatum,25.0
Nov 9,1,Missed 3-pointer from 26 ft,279,370,miss,Jayson Tatum,26.0
Nov 9,1,Missed 2-pointer from 5 ft,69,197,miss,Jayson Tatum,5.0
Nov 9,1,Missed 3-pointer from 28 ft,310,141,miss,Jayson Tatum,28.0
Nov 9,1,Missed 2-pointer from 2 ft,58,263,miss,Jayson Tatum,2.0
Nov 9,2,Missed 3-pointer from 25 ft,203,439,miss,Jayson Tatum,25.0
Nov 9,2,Missed 3-pointer from 26 ft,278,363,miss,Jayson Tatum,26.0
Nov 9,2,Missed 2-pointer from 3 ft,62,270,miss,Jayson Tatum,3.0
Nov 9,3,Made 2-pointer from 3 ft,74,258,make,Jayson Tatum,3.0
Nov 9,3,Made 3-pointer from 27 ft,315,279,make,Jayson Tatum,27.0
Nov 9,3,Made 3-pointer from 27 ft,269,77,make,Jayson Tatum,27.0
Nov 9,3,Made 3-pointer from 26 ft,272,388,make,Jayson Tatum,26.0
Nov 9,3,Missed 3-pointer from 26 ft,213,30,miss,Jayson Tatum,26.0
Nov 9,3,Made 2-pointer from 19 ft,180,376,make,Jayson Tatum,19.0
Nov 9,3,Made 3-pointer from 26 ft,248,408,make,Jayson Tatum,26.0
Nov 9,3,Missed 2-pointer from 13 ft,169,290,miss,Jayson Tatum,13.0
Nov 9,4,Made 2-pointer from 22 ft,267,267,make,Jayson Tatum,22.0
Nov 9,4,Missed 3-pointer from 27 ft,308,165,miss,Jayson Tatum,27.0
Nov 9,4,Made 2-pointer from 2 ft,70,240,make,Jayson Tatum,2.0
Nov 11,1,Made 2-pointer from 1 ft,58,229,make,Jayson Tatum,1.0
Nov 11,1,Missed 2-pointer from 7 ft,104,286,miss,Jayson Tatum,7.0
Nov 11,1,Made 2-pointer from 1 ft,59,237,make,Jayson Tatum,1.0
Nov 11,1,Made 2-pointer from 1 ft,48,249,make,Jayson Tatum,1.0
Nov 11,1,Missed 3-pointer from 23 ft,88,472,miss,Jayson Tatum,23.0
Nov 11,1,Made 2-pointer from 13 ft,172,179,make,Jayson Tatum,13.0
Nov 11,1,Missed 2-pointer from 20 ft,184,393,miss,Jayson Tatum,20.0
Nov 11,1,Missed 3-pointer from 32 ft,368,289,miss,Jayson Tatum,32.0
Nov 11,2,Made 2-pointer from 3 ft,67,216,make,Jayson Tatum,3.0
Nov 11,2,Made 3-pointer from 25 ft,264,374,make,Jayson Tatum,25.0
Nov 11,3,Missed 2-pointer from 12 ft,88,126,miss,Jayson Tatum,12.0
Nov 11,3,Made 3-pointer from 27 ft,308,145,make,Jayson Tatum,27.0
Nov 11,3,Missed 3-pointer from 27 ft,297,360,miss,Jayson Tatum,27.0
Nov 11,3,Made 2-pointer from 9 ft,128,283,make,Jayson Tatum,9.0
Nov 11,3,Missed 2-pointer from 4 ft,83,217,miss,Jayson Tatum,4.0
Nov 11,3,Missed 2-pointer from 11 ft,84,137,miss,Jayson Tatum,11.0
Nov 11,4,Made 2-pointer from 2 ft,70,222,make,Jayson Tatum,2.0
Nov 11,4,Missed 3-pointer from 28 ft,293,106,miss,Jayson Tatum,28.0
Nov 11,4,Made 2-pointer from 6 ft,111,217,make,Jayson Tatum,6.0
Nov 11,4,Missed 3-pointer from 27 ft,302,145,miss,Jayson Tatum,27.0
Nov 11,4,Made 2-pointer from 4 ft,93,254,make,Jayson Tatum,4.0
Nov 12,1,Missed 3-pointer from 27 ft,318,218,miss,Jayson Tatum,27.0
Nov 12,1,Missed 2-pointer from 8 ft,122,278,miss,Jayson Tatum,8.0
Nov 12,1,Missed 2-pointer from 17 ft,224,236,miss,Jayson Tatum,17.0
Nov 12,1,Made 3-pointer from 25 ft,274,127,make,Jayson Tatum,25.0
Nov 12,1,Missed 3-pointer from 26 ft,237,419,miss,Jayson Tatum,26.0
Nov 12,2,Made 2-pointer from 5 ft,97,254,make,Jayson Tatum,5.0
Nov 12,2,Made 3-pointer from 26 ft,308,177,make,Jayson Tatum,26.0
Nov 12,2,Made 2-pointer from 17 ft,189,134,make,Jayson Tatum,17.0
Nov 12,2,Missed 2-pointer from 22 ft,205,77,miss,Jayson Tatum,22.0
Nov 12,2,Missed 2-pointer from 4 ft,91,262,miss,Jayson Tatum,4.0
Nov 12,2,Missed 3-pointer from 26 ft,270,383,miss,Jayson Tatum,26.0
Nov 12,2,Made 2-pointer from 2 ft,63,257,make,Jayson Tatum,2.0
Nov 12,3,Missed 3-pointer from 25 ft,255,389,miss,Jayson Tatum,25.0
Nov 12,3,Made 3-pointer from 25 ft,214,48,make,Jayson Tatum,25.0
Nov 12,3,Made 2-pointer from 5 ft,101,248,make,Jayson Tatum,5.0
Nov 12,3,Missed 3-pointer from 26 ft,244,62,miss,Jayson Tatum,26.0
Nov 12,3,Made 3-pointer from 25 ft,288,329,make,Jayson Tatum,25.0
Nov 12,3,Made 3-pointer from 25 ft,217,428,make,Jayson Tatum,25.0
Nov 12,3,Made 2-pointer from 5 ft,98,212,make,Jayson Tatum,5.0
Nov 12,3,Missed 2-pointer from 16 ft,175,350,miss,Jayson Tatum,16.0
Nov 12,4,Missed 3-pointer from 24 ft,63,481,miss,Jayson Tatum,24.0
Nov 12,4,Made 2-pointer from 5 ft,90,202,make,Jayson Tatum,5.0
Nov 12,4,Missed 2-pointer from 14 ft,83,105,miss,Jayson Tatum,14.0
Nov 12,4,Made 2-pointer from 20 ft,205,106,make,Jayson Tatum,20.0
Nov 12,4,Missed 3-pointer from 25 ft,259,101,miss,Jayson Tatum,25.0
Nov 12,4,Made 3-pointer from 24 ft,116,12,make,Jayson Tatum,24.0
Nov 12,4,Made 3-pointer from 23 ft,78,467,make,Jayson Tatum,23.0
Nov 12,4,Missed 2-pointer from 15 ft,145,119,miss,Jayson Tatum,15.0
Nov 14,1,Missed 3-pointer from 27 ft,293,358,miss,Jayson Tatum,27.0
Nov 14,1,Missed 3-pointer from 23 ft,93,471,miss,Jayson Tatum,23.0
Nov 14,1,Missed 3-pointer from 27 ft,259,413,miss,Jayson Tatum,27.0
Nov 14,1,Missed 3-pointer from 28 ft,307,112,miss,Jayson Tatum,28.0
Nov 14,1,Made 2-pointer from 2 ft,74,252,make,Jayson Tatum,2.0
Nov 14,1,Missed 3-pointer from 25 ft,141,476,miss,Jayson Tatum,25.0
Nov 14,1,Missed 3-pointer from 30 ft,343,313,miss,Jayson Tatum,30.0
Nov 14,2,Missed 2-pointer from 4 ft,81,272,miss,Jayson Tatum,4.0
Nov 14,2,Made 3-pointer from 26 ft,182,465,make,Jayson Tatum,26.0
Nov 14,2,Made 2-pointer from 6 ft,92,285,make,Jayson Tatum,6.0
Nov 14,2,Made 2-pointer from 3 ft,80,220,make,Jayson Tatum,3.0
Nov 14,2,Missed 3-pointer from 26 ft,303,155,miss,Jayson Tatum,26.0
Nov 14,2,Missed 2-pointer from 4 ft,84,221,miss,Jayson Tatum,4.0
Nov 14,3,Missed 2-pointer from 2 ft,59,263,miss,Jayson Tatum,2.0
Nov 14,3,Made 2-pointer from 15 ft,69,388,make,Jayson Tatum,15.0
Nov 14,3,Missed 3-pointer from 26 ft,314,245,miss,Jayson Tatum,26.0
Nov 14,3,Missed 2-pointer from 4 ft,92,258,miss,Jayson Tatum,4.0
Nov 14,3,Missed 2-pointer from 3 ft,74,261,miss,Jayson Tatum,3.0
Nov 14,4,Missed 2-pointer from 20 ft,226,141,miss,Jayson Tatum,20.0
Nov 14,4,Made 2-pointer from 3 ft,72,263,make,Jayson Tatum,3.0
Nov 14,4,Made 2-pointer from 3 ft,78,221,make,Jayson Tatum,3.0
Nov 14,4,Made 2-pointer from 2 ft,68,231,make,Jayson Tatum,2.0
Nov 14,4,Made 2-pointer from 2 ft,66,223,make,Jayson Tatum,2.0
Nov 16,1,Missed 3-pointer from 25 ft,273,119,miss,Jayson Tatum,25.0
Nov 16,1,Missed 3-pointer from 25 ft,223,426,miss,Jayson Tatum,25.0
Nov 16,1,Missed 2-pointer from 6 ft,88,187,miss,Jayson Tatum,6.0
Nov 16,1,Missed 2-pointer from 5 ft,94,207,miss,Jayson Tatum,5.0
Nov 16,1,Made 2-pointer from 2 ft,54,256,make,Jayson Tatum,2.0
Nov 16,1,Missed 3-pointer from 26 ft,308,259,miss,Jayson Tatum,26.0
Nov 16,1,Missed 3-pointer from 25 ft,279,145,miss,Jayson Tatum,25.0
Nov 16,2,Made 2-pointer from 1 ft,51,246,make,Jayson Tatum,1.0
Nov 16,2,Made 3-pointer from 23 ft,90,10,make,Jayson Tatum,23.0
Nov 16,2,Missed 3-pointer from 25 ft,304,248,miss,Jayson Tatum,25.0
Nov 16,2,Missed 3-pointer from 25 ft,287,335,miss,Jayson Tatum,25.0
Nov 16,2,Missed 3-pointer from 25 ft,258,103,miss,Jayson Tatum,25.0
Nov 16,2,Missed 2-pointer from 3 ft,70,220,miss,Jayson Tatum,3.0
Nov 16,3,Made 3-pointer from 26 ft,271,102,make,Jayson Tatum,26.0
Nov 16,3,Missed 2-pointer from 3 ft,80,224,miss,Jayson Tatum,3.0
Nov 16,3,Made 2-pointer from 1 ft,64,239,make,Jayson Tatum,1.0
Nov 16,3,Missed 2-pointer from 4 ft,93,248,miss,Jayson Tatum,4.0
Nov 16,4,Missed 2-pointer from 8 ft,133,234,miss,Jayson Tatum,8.0
Nov 16,4,Made 3-pointer from 26 ft,285,124,make,Jayson Tatum,26.0
Nov 18,1,Made 2-pointer from 2 ft,73,231,make,Jayson Tatum,2.0
Nov 18,1,Made 3-pointer from 26 ft,187,460,make,Jayson Tatum,26.0
Nov 18,1,Made 3-pointer from 26 ft,288,344,make,Jayson Tatum,26.0
Nov 18,1,Missed 3-pointer from 26 ft,284,128,miss,Jayson Tatum,26.0
Nov 18,1,Missed 2-pointer from 2 ft,54,217,miss,Jayson Tatum,2.0
Nov 18,1,Made 2-pointer from 1 ft,58,233,make,Jayson Tatum,1.0
Nov 18,1,Missed 3-pointer from 25 ft,294,193,miss,Jayson Tatum,25.0
Nov 18,2,Missed 3-pointer from 24 ft,203,431,miss,Jayson Tatum,24.0
Nov 18,2,Made 2-pointer from 6 ft,108,231,make,Jayson Tatum,6.0
Nov 18,2,Missed 2-pointer from 21 ft,47,32,miss,Jayson Tatum,21.0
Nov 18,2,Missed 2-pointer from 16 ft,190,152,miss,Jayson Tatum,16.0
Nov 18,2,Missed 2-pointer from 8 ft,135,235,miss,Jayson Tatum,8.0
